StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	X
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3049	58:48.5		11		Fixation	316	1001	594	175	997	510	992	645	994	577	3.75	3.39	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3066	58:48.6		11		Fixation	316	1001	594	176	1003	573	996	616	999	594	3.7	3.42	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3083	58:48.6		11		Fixation	316	1001	594	177	1019	539	971	650	995	594	3.81	3.33	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3099	58:48.6		11		Fixation	316	1001	594	178	1011	605	972	685	991	645	3.76	3.29	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3116	58:48.6		11		Fixation	316	1001	594	179	1005	548			1005	548	3.77		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3133	58:48.6		11		Fixation	316	1001	594	180	1005	610	981	632	993	621	3.66	3.36	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3149	58:48.6		11		Fixation	316	1001	594	181	1007	594	967	645	987	619	3.8	3.34	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3166	58:48.7		11		Fixation	316	1001	594	182	1006	603			1006	603	3.75		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3183	58:48.7		11		Fixation	316	1001	594	183	1003	573			1003	573	3.74		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3199	58:48.7		11		Fixation	316	1001	594	184	1014	591	998	539	1006	565	3.68	3.49	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3216	58:48.7		11		Fixation	316	1001	594	185			971	830	971	830		3.17	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3232	58:48.7		11		Fixation	316	1001	594	186									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3249	58:48.7				Unclassified	117			187									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3266	58:48.8				Unclassified	117			188									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3282	58:48.8				Unclassified	117			189									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3299	58:48.8				Unclassified	117			190									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3316	58:48.8				Unclassified	117			191									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3332	58:48.8				Unclassified	117			192									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3349	58:48.8				Unclassified	117			193			993	563	993	563		3.67	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3366	58:48.9		12		Fixation	250	1004	568	194	997	592	994	601	995	596	3.73	3.47	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3382	58:48.9		12		Fixation	250	1004	568	195	1010	506			1010	506	3.85		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3399	58:48.9		12		Fixation	250	1004	568	196	1004	538	993	538	998	538	3.77	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3416	58:48.9		12		Fixation	250	1004	568	197	1016	506	993	538	1004	522	3.89	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3432	58:48.9		12		Fixation	250	1004	568	198	1005	584	980	565	992	574	3.75	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3449	58:48.9		12		Fixation	250	1004	568	199	1013	609	997	579	1005	594	3.75	3.46	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3466	58:49.0		12		Fixation	250	1004	568	200	1001	520	978	613	989	566	3.78	3.41	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3482	58:49.0		12		Fixation	250	1004	568	201	1011	548	1010	541	1010	544	3.75	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3499	58:49.0		12		Fixation	250	1004	568	202	1011	563	999	572	1005	567	3.71	3.54	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3516	58:49.0		12		Fixation	250	1004	568	203	1007	574	1008	572	1007	573	3.71	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3532	58:49.0		12		Fixation	250	1004	568	204	1012	595	996	567	1004	581	3.72	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3549	58:49.0		12		Fixation	250	1004	568	205									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3566	58:49.1		12		Fixation	250	1004	568	206	1020	559	1001	593	1010	576	3.84	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3582	58:49.1		12		Fixation	250	1004	568	207	1020	502	981	633	1000	567	3.89	3.5	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3599	58:49.1		12		Fixation	250	1004	568	208									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3616	58:49.1				Unclassified	350			209									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3632	58:49.1				Unclassified	350			210									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3649	58:49.1				Unclassified	350			211									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3666	58:49.2				Unclassified	350			212									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3682	58:49.2				Unclassified	350			213									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3699	58:49.2				Unclassified	350			214									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3715	58:49.2				Unclassified	350			215									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3732	58:49.2				Unclassified	350			216									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3749	58:49.2				Unclassified	350			217									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3765	58:49.3				Unclassified	350			218									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3782	58:49.3				Unclassified	350			219									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3799	58:49.3				Unclassified	350			220									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3815	58:49.3				Unclassified	350			221									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3832	58:49.3				Unclassified	350			222									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3849	58:49.3				Unclassified	350			223									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3865	58:49.4				Unclassified	350			224									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3882	58:49.4				Unclassified	350			225									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3899	58:49.4				Unclassified	350			226									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3915	58:49.4				Unclassified	350			227									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3932	58:49.4				Unclassified	350			228									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3949	58:49.4				Unclassified	350			229	1030	620	1001	614	1015	617	3.75	3.45	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3965	58:49.5		13		Fixation	50	1044	617	230	1111	589	1000	621	1055	605	3.74	3.47	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3982	58:49.5		13		Fixation	50	1044	617	231	1093	628	994	659	1043	643	3.68	3.43	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	3999	58:49.5		13		Fixation	50	1044	617	232									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4015	58:49.5				Unclassified	150			233									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4032	58:49.5				Unclassified	150			234									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4049	58:49.5				Unclassified	150			235									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4065	58:49.6				Unclassified	150			236									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4082	58:49.6				Unclassified	150			237									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4099	58:49.6				Unclassified	150			238									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4115	58:49.6				Unclassified	150			239									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4132	58:49.6				Unclassified	150			240									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4148	58:49.6				Unclassified	150			241	1026	628			1026	628	3.69		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4165	58:49.7		14		Fixation	33	1022	621	242	1030	617	1008	611	1019	614	3.71	3.54	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4182	58:49.7		14		Fixation	33	1022	621	243									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4198	58:49.7				Unclassified	733			244									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4215	58:49.7				Unclassified	733			245									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4232	58:49.7				Unclassified	733			246									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4248	58:49.7				Unclassified	733			247									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4265	58:49.8				Unclassified	733			248									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4282	58:49.8				Unclassified	733			249									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4298	58:49.8				Unclassified	733			250									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4315	58:49.8				Unclassified	733			251									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4332	58:49.8				Unclassified	733			252									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4348	58:49.8				Unclassified	733			253									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4365	58:49.9				Unclassified	733			254									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4382	58:49.9				Unclassified	733			255									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4398	58:49.9				Unclassified	733			256									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4415	58:49.9				Unclassified	733			257									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4432	58:49.9				Unclassified	733			258									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4448	58:49.9				Unclassified	733			259									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4465	58:50.0				Unclassified	733			260									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4482	58:50.0				Unclassified	733			261									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4498	58:50.0				Unclassified	733			262									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4515	58:50.0				Unclassified	733			263									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4532	58:50.0				Unclassified	733			264									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4548	58:50.0				Unclassified	733			265									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4565	58:50.1				Unclassified	733			266									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4581	58:50.1				Unclassified	733			267									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4598	58:50.1				Unclassified	733			268									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4615	58:50.1				Unclassified	733			269									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4631	58:50.1				Unclassified	733			270									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4648	58:50.1				Unclassified	733			271									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4665	58:50.2				Unclassified	733			272									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4681	58:50.2				Unclassified	733			273									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4698	58:50.2				Unclassified	733			274									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4715	58:50.2				Unclassified	733			275									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4731	58:50.2				Unclassified	733			276									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4748	58:50.2				Unclassified	733			277									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4765	58:50.2				Unclassified	733			278									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4781	58:50.3				Unclassified	733			279									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4798	58:50.3				Unclassified	733			280									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4815	58:50.3				Unclassified	733			281									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4831	58:50.3				Unclassified	733			282									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4848	58:50.3				Unclassified	733			283									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4865	58:50.3				Unclassified	733			284									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4881	58:50.4				Unclassified	733			285									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4898	58:50.4				Unclassified	733			286									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4914	58:50.4				Unclassified	733			287	1042	618	1007	596	1024	607	3.93	3.71	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4931	58:50.4		15		Fixation	300	1011	610	288	1027	631	994	666	1010	648	3.83	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4948	58:50.4		15		Fixation	300	1011	610	289	1040	604	1004	623	1022	613	3.91	3.62	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4965	58:50.4		15		Fixation	300	1011	610	290	1026	634	981	623	1003	628	3.82	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4981	58:50.5		15		Fixation	300	1011	610	291	1037	650	997	680	1017	665	3.9	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	4998	58:50.5		15		Fixation	300	1011	610	292	1037	591	992	606	1014	598	3.88	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5014	58:50.5		15		Fixation	300	1011	610	293	1024	669	983	638	1003	653	3.78	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5031	58:50.5		15		Fixation	300	1011	610	294	1025	613	1008	584	1016	598	3.77	3.66	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5048	58:50.5		15		Fixation	300	1011	610	295	1035	611	1006	606	1020	608	3.91	3.65	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5064	58:50.6		15		Fixation	300	1011	610	296	1041	544	1023	635	1032	589	3.92	3.67	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5081	58:50.6		15		Fixation	300	1011	610	297	987	602	977	639	982	620	3.88	3.62	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5098	58:50.6		15		Fixation	300	1011	610	298	1019	543	1003	648	1011	595	3.93	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5114	58:50.6		15		Fixation	300	1011	610	299	1014	588	976	631	995	609	3.91	3.51	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5131	58:50.6		15		Fixation	300	1011	610	300	1014	687	990	605	1002	646	3.74	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5148	58:50.6		15		Fixation	300	1011	610	301	1018	605	993	596	1005	600	3.81	3.62	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5164	58:50.7		15		Fixation	300	1011	610	302	1020	604	1002	579	1011	591	3.83	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5181	58:50.7		15		Fixation	300	1011	610	303	1091	639	988	654	1039	646	3.86	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5198	58:50.7		15		Fixation	300	1011	610	304	1003	620	995	603	999	611	3.78	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5214	58:50.7		15		Fixation	300	1011	610	305									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5231	58:50.7				Unclassified	883			306									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5248	58:50.7				Unclassified	883			307									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5264	58:50.8				Unclassified	883			308									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5281	58:50.8				Unclassified	883			309									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5298	58:50.8				Unclassified	883			310									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5314	58:50.8				Unclassified	883			311									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5331	58:50.8				Unclassified	883			312									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5348	58:50.8				Unclassified	883			313									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5364	58:50.8				Unclassified	883			314									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5381	58:50.9				Unclassified	883			315									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5398	58:50.9				Unclassified	883			316									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5414	58:50.9				Unclassified	883			317									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5431	58:50.9				Unclassified	883			318									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5448	58:50.9				Unclassified	883			319									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5464	58:50.9				Unclassified	883			320									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5481	58:51.0				Unclassified	883			321									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5497	58:51.0				Unclassified	883			322									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5514	58:51.0				Unclassified	883			323									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5531	58:51.0				Unclassified	883			324									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5547	58:51.0				Unclassified	883			325									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5564	58:51.0				Unclassified	883			326									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5581	58:51.1				Unclassified	883			327									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5597	58:51.1				Unclassified	883			328									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5614	58:51.1				Unclassified	883			329									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5631	58:51.1				Unclassified	883			330									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5647	58:51.1				Unclassified	883			331									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5664	58:51.1				Unclassified	883			332									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5681	58:51.2				Unclassified	883			333									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5697	58:51.2				Unclassified	883			334									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5714	58:51.2				Unclassified	883			335									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5731	58:51.2				Unclassified	883			336									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5747	58:51.2				Unclassified	883			337									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5764	58:51.2				Unclassified	883			338									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5781	58:51.3				Unclassified	883			339									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5797	58:51.3				Unclassified	883			340									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5814	58:51.3				Unclassified	883			341									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	baby_xvid.avi	5831	58:51.3				Unclassified	883			342									4	4	
